URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIBodyStructureLocation,0.2.0,draft,,eHDSIBodyStructureLocation,eHDSI Body Structure Location Qualifier,"This Value Set is used for the body structure location qualifier. Concepts modifying the anatomic location.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSICertainty,0.2.0,draft,,eHDSICertainty,eHDSI Certainty,"Value Set is used to support or decline the clinical status of the condition or diagnosis",,"THO"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSICodeProb,0.2.0,draft,,eHDSICodeProb,eHDSI Code Prob,"The Value Set is used as an optional description of a problem in the patient Summary. It gives an information on the circumstances under which the problem was defined/discovered.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSICountry,0.2.0,draft,,eHDSICountry,eHDSI Country,"The Value Set is used to identify the nationality of all persons and organizations.",,"hl7.terminology.r4"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSICriticality,0.2.0,draft,,eHDSICriticality,eHDSI Criticality,"Value set is used to estimate of the potential clinical harm, or seriousness, of a reaction to an identified substance",,"hl7.fhir.r4.core"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSICurrentPregnancyStatus,0.2.0,draft,,eHDSICurrentPregnancyStatus,eHDSI Current Pregnancy Status,"Value set is used to provide the woman's current state at the date the observation was made",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIDisplayLabel,0.2.0,draft,,eHDSIDisplayLabel,eHDSI Display Label,"The Value Set is used to denominate all the labels and messages adopted for the eHDSI CDA display",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIDocumentCode,0.2.0,draft,,eHDSIDocumentCode,eHDSI Document Code,"Defines to which category the document belongs to : summary, prescription, or dispensation.",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIDoseForm,0.2.0,draft,,eHDSIDoseForm,eHDSI Dose Form,"nan",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIExceptionalValue,0.2.0,draft,,eHDSIExceptionalValue,eHDSI Exceptional Value,"The Value Set is used to code exceptional values for the required binding in FHIR IGs",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIHealthcareProfessionalRole,0.2.0,draft,,eHDSIHealthcareProfessionalRole,eHDSI Healthcare Professional Role,"nan",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIHospitalDischargeReportType,0.2.0,draft,,eHDSIHospitalDischargeReportType,eHDSI Hospital Discharge Report Type,"nan",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIIllnessandDisorder,0.2.0,draft,,eHDSIIllnessandDisorder,eHDSI Illness and Disorder,"The complete content of ICD-10, excluding Chapter XX.",,"hl7.terminology.r4"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSILabCode,0.2.0,draft,,eHDSILabCode,eHDSI Laboratory Codes,"This Value Set is used for the standard laboratory codes",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSILabSpecimenType,0.2.0,draft,,eHDSILabSpecimenType,eHDSI Laboratory Specimen Type,"This Value Set is used for the kind of material that forms the specimen",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSILabStudyType,0.2.0,draft,,eHDSILabStudyType,eHDSI Laboratory Study Types,"eHDSI Laboratory Study Types. Notes: Note 1: 26436-6 (Laboratory studies) enables issuing a report putting together observations from multiple specialties (disciplines) in the same text block, allowing delivery of a global interpretation comment at the end of the text block that will be rendered at the end of the report. Note 2: Mycology and parasitology, as well as bacteriology, are part of the 18725-2 (Microbiology studies (set)) studies. Note 3: Virology MAY be included in 18725-2 (MICROBIOLOGY STUDIES) or 18727-8 (SEROLOGY STUDIES) or split between both study types, depending upon the Content Creator Actor’s choice.",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSILabTechnique,0.2.0,draft,,eHDSILabTechnique,eHDSI Laboratory Technique,"This Value Set is used to encode laboratory technique for the result measurement",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSILaboratoryReportType,0.2.0,draft,,eHDSILaboratoryReportType,eHDSI Laboratory Report Types,"eHDSI Laboratory Report Types",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSILanguage,0.2.0,draft,,eHDSILanguage,eHDSI Language,"The Value Set is used to identify the language the document will be written with.",,"hl7.terminology.r4"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIMedicalDevice,0.2.0,draft,,eHDSIMedicalDevice,eHDSI Medical Device,"nan",,"SCT,Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIMedicalImagingReportType,0.2.0,draft,,eHDSIMedicalImagingReportType,eHDSI Medical Imaging Report Type,"nan",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIMicroorganism,0.2.0,draft,,eHDSIMicroorganism,eHDSI Microorganism,"nan",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIMorphologicAbnormality,0.2.0,draft,,eHDSIMorphologicAbnormality,eHDSI Morphologic Abnormality,"The Value Set is used to code the morphological abnormalities of the anatomical location where the material is taken.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIObservationCategory,0.2.0,draft,,eHDSIObservationCategory,eHDSI Observation category,"This Value Set is used for the Laboratory Observation Results Category code",,"THO"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIObservationInterpretation,0.2.0,draft,,eHDSIObservationInterpretation,eHDSI Observation Interpretation,"This Value Set is used for a rough qualitative interpretation of the Laboratory Observation Results",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIOutcomeOfPregnancy,0.2.0,draft,,eHDSIOutcomeOfPregnancy,eHDSI Outcome of Pregnancy,"The Value Set is used to code the outcome of previous pregnancy",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIPackage,0.2.0,draft,,eHDSIPackage,eHDSI Package,"nan",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIPerformerFunction,0.2.0,draft,,eHDSIPerformerFunction,eHDSI Performer Function,"Laboratory Performer Function",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIPersonalRelationship,0.2.0,draft,,eHDSIPersonalRelationship,eHDSI PersonalRelationship,"The Value Set is used (optionally) to code the type of contact relationship between a person and the patient.",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIPregnancyInformation,0.2.0,draft,,eHDSIPregnancyInformation,eHDSI PregnancyInformation,"The Value Set is used to determine the patient's delivery date estimation.",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIPresenceAbsence,0.2.0,draft,,eHDSIPresenceAbsence,eHDSI Presence Absence,"The Value Set is used to describe presence and absence findings (qualifier values) of the Laboratory Test Results",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIProcedure,0.2.0,draft,,eHDSIProcedure,eHDSI Procedure,"nan",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIQuantityUnit,0.2.0,draft,,eHDSIQuantityUnit,eHDSI Quantity Unit,"The Value Set is used to describe the discrete countible entity in which a pharmaceutical product or manufactured item is presented.",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIRareDisease,0.2.0,draft,,eHDSIRareDisease,eHDSI Rare Disease,"The Value Set is used to describe the problems and medication reasons.",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIReactionAllergy,0.2.0,draft,,eHDSIReactionAllergy,eHDSI Reaction Allergy,"Value Set is used to encode clinical manifestation of the allergic reaction.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIReferenceRangeAppliesTo,0.2.0,draft,,eHDSIReferenceRangeAppliesTo,eHDSI Reference Range Applies To,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to",,"THO"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIReferenceRangeMeaning,0.2.0,draft,,eHDSIReferenceRangeMeaning,eHDSI Reference Range Meaning,"This value set defines a set of codes for a reference range qualifier",,"THO"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIResolutionOutcome,0.2.0,draft,,eHDSIResolutionOutcome,eHDSI Resolution Outcome,"The Value Set is used to describe the clinical status of a problem outcome.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIRoleClass,0.2.0,draft,,eHDSIRoleClass,eHDSI Role Class,"The Value Set is used to make the distinction between an emergency contact and the next of kin for a patient.",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIRouteofAdministration,0.2.0,draft,,eHDSIRouteofAdministration,eHDSI Route of Administration,"nan",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSISection,0.2.0,draft,,eHDSISection,eHDSI Section,"The Value Set is used for naming the sections used by the three CDA-documents",,"LOINC"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSISeverity,0.2.0,draft,,eHDSISeverity,eHDSI Severity,"The Value Set is used for all Problems and Allergies in the Patient Summary to indicate the severity of the problem (or Allergy)",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSISocialHistory,0.2.0,draft,,eHDSISocialHistory,eHDSI Social History,"The Value Set is used to code the different elements of the patient's social history.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIStatusCode,0.2.0,draft,,eHDSIStatusCode,eHDSI Status Code,"The Value Set is used to code the different elements of the patient's social history.",,"SCT"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSISubstance,0.2.0,draft,,eHDSISubstance,eHDSI Substance,"The Value Set is used to code the substances of medicine.",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSISubstitutionCode,0.2.0,draft,,eHDSISubstitutionCode,eHDSI Substitution Code,"nan",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSITelecomAddress,0.2.0,draft,,eHDSITelecomAddress,eHDSI Telecom Address,"The Value Set is used (optionally) to code the usage of a phone number, email and all telecommunications. Can be used for all phone numbers mentioned in the three CDA-documents.",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSITimingEvent,0.2.0,draft,,eHDSITimingEvent,eHDSI Timing Event,"nan",,"THO (V3)"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIUnit,0.2.0,draft,,eHDSIUnit,eHDSI Unit,"nan",,"Other"
http://hl7europe.org/fhir/terminology/ehdsi/ValueSet/eHDSIVaccine,0.2.0,draft,,eHDSIVaccine,eHDSI Vaccine,"The Value Set is used to identify the patient's vaccinations in the Patient Summary",,"SCT,hl7.terminology.r4"
